tconst	averageRating	numVotes
tt7661376	5.3	465
tt7661556	7.4	19
tt7661604	5.6	10
tt7661922	7.4	44
tt7662118	7.2	63
tt7662314	5.4	11
tt7662488	6.0	11
tt7662752	8.8	2705
tt7662926	5.6	16
tt7663692	8.2	5
tt7664096	4.6	357
tt7665306	7.0	5
tt7665340	4.9	96
tt7665654	7.0	5
tt7666724	6.6	972
tt7666988	6.0	7
tt7667558	6.2	508
tt7668228	5.4	48
tt7668424	6.2	102
tt7668842	3.9	54675
tt7668870	7.6	146898
tt7670276	4.5	249
tt7670504	5.2	68
tt7670604	8.3	7
tt7670864	7.8	69
tt7671064	6.8	17393
tt7671124	6.0	206
tt7671390	7.4	27
tt7671392	7.3	55
tt7671450	6.9	10
tt7671746	3.4	19
tt7671768	5.3	6
tt7672068	6.8	3566
tt7672188	4.8	59
tt7672292	7.7	23
tt7672388	5.7	11
tt7672868	6.8	82
tt7673882	3.5	51
tt7673930	4.2	84
tt7675422	7.5	584
tt7675596	5.5	24
tt7676066	5.5	57
tt7676212	6.7	49
tt7676320	5.5	22
tt7676816	6.3	61
tt7677060	6.7	90
tt7677228	5.3	414
tt7677420	4.2	453
tt7678460	8.5	20
tt7678486	6.8	40
tt7679126	5.8	1233
tt7679200	6.7	62
tt7679474	7.9	7
tt7679672	5.6	45
tt7679754	5.9	302
tt7679852	7.5	90
tt7679884	7.4	434
tt7680690	3.9	20
tt7680734	7.0	30
tt7681554	8.1	177
tt7681824	6.9	3916
tt7682048	4.6	40
tt7682308	6.1	18
tt7682382	6.2	690
tt7683198	6.1	8
tt7683516	6.4	18
tt7683696	7.2	552
tt7684228	8.0	1191
tt7684416	5.2	199
tt7686162	4.8	10
tt7686376	6.4	22
tt7686876	7.0	150
tt7686906	6.1	22
tt7687134	6.6	14
tt7687138	7.8	148
tt7687254	6.7	147
tt7687372	4.0	7
tt7687768	6.1	29
tt7688134	5.5	24
tt7688420	7.2	40
tt7688638	5.9	256
tt7688812	4.4	183
tt7689186	6.9	394
tt7689310	6.6	1522
tt7690016	6.0	2657
tt7690020	6.9	472
tt7690022	6.6	24
tt7690110	5.7	9
tt7690328	5.7	38
tt7690466	6.6	767
tt7690550	7.5	17
tt7690774	5.9	113
tt7691060	6.8	13
tt7692822	5.4	1344
tt7692824	6.3	395
tt7692832	4.0	5
tt7692966	6.7	1792
tt7692968	5.8	45
tt7693236	7.0	46
tt7693270	6.5	78
tt7694738	5.1	862
tt7695522	5.6	482
tt7697038	6.3	22
tt7697060	5.7	213
tt7697348	4.8	163
tt7698812	5.6	8
tt7698982	5.5	241
tt7699320	4.5	87
tt7699336	5.7	26
tt7700730	7.5	14021
tt7700814	5.8	6
tt7701630	8.1	11
tt7702334	4.1	446
tt7702382	6.6	32
tt7704346	4.4	537
tt7705110	8.2	15
tt7705740	7.1	30
tt7705790	7.3	2507
tt7706034	1.1	69
tt7707314	5.7	1350
tt7707372	7.3	28
tt7707692	4.7	97
tt7707988	6.7	176
tt7708376	5.1	133
tt7709046	8.6	18
tt7709804	5.6	277
tt7710126	7.9	7
tt7710160	5.0	836
tt7710360	5.1	75
tt7711170	6.2	12866
tt7712252	7.2	51
tt7712420	7.1	31
tt7712468	8.6	7
tt7712766	6.0	8
tt7713246	8.4	5
tt7714770	6.8	726
tt7714802	6.4	62
tt7714878	5.5	152
tt7715070	5.2	2250
tt7715194	6.5	103
tt7715244	5.1	225
tt7715270	6.2	685
tt7715988	7.7	1081
tt7717440	7.6	1396
tt7718114	6.7	957
tt7718894	7.0	6
tt7719620	8.1	10
tt7719976	7.5	1154
tt7720254	4.8	38
tt7720922	6.0	4689
tt7721550	6.4	441
tt7722484	3.6	39
tt7723022	3.9	138
tt7724288	6.1	8
tt7724322	6.2	124
tt7724516	6.4	25
tt7724770	3.0	65
tt7724874	6.4	90
tt7725374	5.6	108
tt7725384	6.3	720
tt7725596	8.0	29552
tt7726702	6.3	59
tt7730492	6.1	190
tt7730856	6.7	14
tt7730928	6.4	541
tt7731512	6.4	1141
tt7732486	5.7	188
tt7732652	8.8	9
tt7732754	6.6	472
tt7733224	4.2	35
tt7733426	6.5	363
tt7734662	7.5	151
tt7734664	4.9	19
tt7734990	5.3	25
tt7735462	7.5	74
tt7735492	5.2	29
tt7735502	6.5	1244
tt7735508	5.8	444
tt7735932	6.3	33
tt7736144	6.6	395
tt7736488	3.5	159
tt7736492	3.5	56
tt7736536	5.4	166
tt7736550	7.9	88
tt7736564	5.7	139
tt7736968	5.4	166
tt7737022	7.2	6
tt7737640	5.7	2560
tt7737734	5.2	3608
tt7737928	6.5	35
tt7738450	7.1	15584
tt7738558	4.7	97
tt7738784	9.0	13744
tt7740284	6.6	526
tt7740386	7.8	39
tt7740572	7.5	10
tt7741270	3.1	15
tt7741602	7.1	404
tt7741984	8.3	6
tt7742092	4.0	5
tt7742656	7.2	48
tt7742704	7.1	283
tt7743400	7.2	672
tt7743588	4.3	212
tt7744082	5.5	31
tt7744802	6.1	546
tt7745044	7.4	570
tt7745898	6.9	11
tt7746590	6.5	341
tt7746728	5.5	193
tt7746762	3.5	8
tt7746986	7.6	783
tt7748196	5.2	127
tt7748226	5.0	1559
tt7748426	6.2	6853
tt7748432	5.0	944
tt7748478	7.6	269
tt7748538	4.4	8
tt7749040	5.4	103
tt7749142	5.3	1960
tt7749928	6.7	175
tt7751192	6.0	89
tt7752126	6.1	85895
tt7752858	7.3	757
tt7752880	6.4	46
tt7752930	7.2	16
tt7753056	8.9	11
tt7753158	5.2	512
tt7753176	6.2	200
tt7753296	7.4	57
tt7753540	5.9	56
tt7754222	6.1	367
tt7754284	5.0	214
tt7754486	6.3	91
tt7755066	5.9	57
tt7755354	5.9	21
tt7755856	6.2	2663
tt7756082	5.8	420
tt7757028	5.9	127
tt7757688	6.9	1140
tt7759300	6.0	435
tt7759362	6.6	2153
tt7759626	4.5	414
tt7759652	7.6	163
tt7759898	4.2	12
tt7760084	6.2	442
tt7760850	6.2	59
tt7760890	5.6	825
tt7761014	5.9	744
tt7761590	7.3	1493
tt7762434	2.7	42
tt7762444	3.5	162
tt7762454	3.5	20
tt7762488	4.4	5
tt7762616	5.3	76
tt7762748	6.2	312
tt7762772	6.4	149
tt7763400	5.9	32
tt7763752	6.0	52
tt7763956	6.9	8
tt7764130	5.1	18
tt7764668	6.7	35
tt7764804	5.5	87
tt7765120	6.0	1007
tt7765846	5.8	5
tt7765850	6.0	31
tt7766018	8.6	14
tt7766144	6.2	67
tt7766166	3.8	346
tt7767336	6.5	507
tt7767866	5.9	857
tt7767966	6.2	29
tt7768720	5.4	238
tt7768784	5.7	43
tt7768800	6.1	131
tt7768838	2.6	11
tt7768846	5.7	838
tt7769118	8.4	30
tt7769308	6.1	23
tt7769310	6.2	129
tt7769346	5.7	395
tt7769530	4.4	206
tt7769716	5.6	50
tt7769728	5.8	102
tt7770232	7.8	79
tt7771036	6.8	8
tt7771454	4.0	531
tt7771512	5.9	55
tt7771558	3.7	61
tt7771744	8.8	85
tt7772412	7.3	404
tt7772580	6.1	37840
tt7772582	7.4	19305
tt7772872	4.5	140
tt7773210	6.8	1205
tt7773436	6.3	134
tt7773442	6.0	22
tt7773704	7.2	16
tt7773766	8.6	25
tt7775886	6.2	185
tt7775910	3.9	7
tt7776050	4.8	151
tt7776060	7.3	24
tt7776430	6.5	1255
tt7776712	6.3	62
tt7776838	7.2	1709
tt7776980	6.8	5
tt7777960	6.9	10
tt7777974	7.1	866
tt7778680	6.9	4512
tt7779590	6.5	1169
tt7779936	5.4	42
tt7781130	5.5	198
tt7781424	8.0	35
tt7781892	6.0	41
tt7782046	6.2	19
tt7782364	6.7	25
tt7782398	6.7	61
tt7783776	5.8	41
tt7783966	6.0	628
tt7784236	6.4	46
tt7784604	7.3	255228
tt7784788	6.3	439
tt7785866	6.9	885
tt7785870	5.9	59
tt7786258	5.0	19
tt7786264	5.8	132
tt7786752	6.7	195
tt7787002	1.6	7
tt7787418	5.2	439
tt7787880	6.6	5
tt7790498	4.2	165
tt7790898	7.3	465
tt7791048	4.0	123
tt7791188	6.6	667
tt7791218	6.4	591
tt7791496	5.9	102
tt7792194	7.2	64
tt7793002	9.3	31
tt7793020	9.2	25
tt7794028	4.8	10
tt7794052	8.6	1674
tt7794358	7.6	22
tt7795376	5.4	341
tt7797250	6.2	218
tt7797284	5.5	12
tt7797542	8.7	20
tt7797658	7.8	4354
tt7798644	6.1	2287
tt7798646	6.1	4384
tt7799386	6.8	1159
tt7799456	7.2	13
tt7799654	2.8	195
tt7801350	4.3	259
tt7801894	5.0	173
tt7802246	6.5	871
tt7803852	7.4	7
tt7805896	5.0	5
tt7806430	5.0	706
tt7806572	5.3	19
tt7807036	6.3	183
tt7807064	5.3	301
tt7807364	6.0	5
tt7807388	6.3	31
tt7808072	8.6	674
tt7809198	5.2	39
tt7810706	6.2	50
tt7811018	6.4	145
tt7811886	4.2	9
tt7811942	5.5	28
tt7814576	8.3	6
tt7814598	6.6	201
tt7814604	7.8	6
tt7815068	9.0	46
tt7815620	7.5	77
tt7816386	7.4	1416
tt7816974	6.6	23
tt7817024	6.8	496
tt7817124	6.2	48
tt7817448	5.0	154
tt7817520	7.4	92
tt7817568	6.1	407
tt7817890	5.4	50
tt7819514	5.3	19
tt7819598	7.6	24
tt7819668	6.3	128
tt7820502	5.5	84
tt7820526	6.0	81
tt7820846	3.0	2096
tt7821038	5.1	132
tt7821086	6.4	66
tt7821192	6.8	93
tt7821538	4.0	15
tt7821712	6.4	63
tt7821898	7.0	7
tt7822050	5.9	88
tt7822320	7.2	1031
tt7822454	6.0	59
tt7822496	5.1	15
tt7822540	5.8	26
tt7822622	3.5	11
tt7823036	6.0	73
tt7823906	3.6	975
tt7823938	6.2	47
tt7825062	4.6	7
tt7825090	6.0	125
tt7825558	4.0	288
tt7826722	3.6	16
tt7827658	5.5	173
tt7827728	6.1	19
tt7827808	7.3	29
tt7827944	4.7	245
tt7829978	7.4	19
tt7830014	7.6	17
tt7830888	5.6	406
tt7830960	7.2	767
tt7831076	1.4	70
tt7831326	8.6	5
tt7831358	6.0	4429
tt7831374	6.4	14
tt7831444	6.6	24
tt7831486	6.3	23
tt7831530	4.6	34
tt7831670	5.6	51
tt7831674	6.0	678
tt7831678	6.7	44
tt7831692	5.6	5
tt7833914	5.6	26
tt7833952	6.6	1032
tt7834694	6.8	215
tt7835010	6.2	97
tt7836584	5.2	6
tt7837284	2.5	34
tt7837578	8.4	14
tt7838150	7.0	23
tt7838158	4.2	155
tt7838228	7.0	567
tt7838278	8.0	26
tt7838494	6.2	653
tt7838502	6.2	36
tt7838654	5.1	165
tt7839456	6.6	1070
tt7839574	6.2	40
tt7841262	5.8	44
tt7841664	6.0	50
tt7842012	5.8	33
tt7842086	5.4	8
tt7842662	7.3	10
tt7842682	6.1	70
tt7842888	8.6	59
tt7843742	6.8	10
tt7843898	7.6	46
tt7843946	7.2	3019
tt7845880	7.9	18
tt7845882	9.2	13
tt7846056	6.7	836
tt7846140	6.0	6
tt7846794	6.9	9
tt7847002	5.2	77
tt7847352	6.1	54
tt7847714	4.8	10
tt7848100	7.7	34
tt7848946	7.0	7
tt7849092	6.1	31
tt7850980	5.4	513
tt7851142	7.1	16
tt7851428	7.1	2615
tt7852002	6.1	113
tt7852048	7.0	5
tt7852120	5.1	282
tt7852884	4.9	61
tt7853242	7.2	7595
tt7853260	5.4	436
tt7853282	6.5	264
tt7853636	4.5	889
tt7853760	4.1	11
tt7853804	5.7	117
tt7854174	7.1	507
tt7854298	5.6	5
tt7854302	7.5	208
tt7854986	7.6	5
tt7855072	3.0	13
tt7855806	5.2	71
tt7856176	4.9	180
tt7856424	6.1	175
tt7857076	4.9	325
tt7857658	4.8	10
tt7857668	3.9	23
tt7858114	4.7	6
tt7858220	6.1	46
tt7858228	3.2	66
tt7858400	6.8	59
tt7858522	2.5	27
tt7859254	6.1	27
tt7860150	6.9	18
tt7860284	6.2	22
tt7860872	7.3	7
tt7861076	7.6	9
tt7861446	6.9	31
tt7861586	6.9	42
tt7861970	7.7	46
tt7862330	6.9	7218
tt7862842	6.3	45
tt7862998	6.5	206
tt7863080	5.9	72
tt7863198	6.5	1911
tt7864992	6.4	432
tt7865162	7.2	399
tt7865428	6.4	50
tt7866702	3.9	144
tt7866918	5.6	166
tt7867076	7.1	792
tt7867358	5.5	151
tt7868082	8.5	11
tt7868256	8.5	63
tt7869010	3.3	12
tt7870102	6.4	1161
tt7870578	3.3	173
tt7871054	6.1	554
tt7871358	4.4	63
tt7871636	4.5	2388
tt7871688	5.4	80
tt7874302	5.5	10
tt7875464	6.7	2824
tt7875604	6.4	150
tt7875806	4.5	22
tt7875922	4.4	5
tt7876272	8.5	75
tt7876510	8.1	1933
tt7877134	4.8	15
tt7877232	5.4	102
tt7877276	4.8	193
tt7879028	8.2	6
tt7879360	7.0	6
tt7879738	8.2	9
tt7879986	8.6	14
tt7880834	3.0	117
tt7881284	4.4	161
tt7881364	3.3	81
tt7881542	4.5	1252
tt7881550	7.9	3786
tt7881954	6.4	597
tt7882104	5.9	775
tt7882250	5.9	838
tt7882406	4.5	77
tt7883774	6.2	630
tt7884406	5.5	50
tt7885874	7.8	650
tt7886598	4.4	11
tt7886740	6.8	33
tt7886854	7.0	33
tt7886860	5.8	5
tt7886890	5.6	39
tt7886936	7.0	4286
tt7887148	8.1	10
tt7889586	7.6	16
tt7889602	4.4	25
tt7889902	5.2	21
tt7889930	3.9	8
tt7890408	5.7	785
tt7890550	5.9	617
tt7891470	6.6	802
tt7891670	6.0	75
tt7891828	5.7	13
tt7892394	6.8	12
tt7892450	4.9	206
tt7893296	5.1	186
tt7893416	4.9	297
tt7893546	3.2	6
tt7893570	7.8	17
tt7893992	6.0	603
tt7894510	5.4	755
tt7895852	7.1	261
tt7895904	4.2	2606
tt7897012	5.3	68
tt7897086	7.1	18
tt7897088	7.8	34
tt7897102	6.2	2202
tt7897276	7.6	10
tt7897316	4.3	111
tt7897324	5.4	184
tt7897330	3.7	10218
tt7897348	5.8	2266
tt7897352	5.6	114
tt7897468	5.7	336
tt7897560	4.2	51
tt7897710	7.3	28
tt7899260	6.3	23
tt7899460	5.0	7
tt7900106	7.1	308
tt7900130	5.6	21
tt7900242	6.8	34
tt7900820	6.0	7
tt7901268	6.4	270
tt7901384	5.5	554
tt7901408	4.8	1549
tt7901572	5.1	147
tt7901610	6.2	863
tt7901786	6.5	20
tt7901824	4.7	187
tt7901840	5.1	71
tt7901864	4.6	109
tt7901878	5.8	112
tt7901882	5.7	158
tt7902124	6.5	888
tt7903634	5.7	172
tt7904074	7.9	49
tt7904172	6.2	93
tt7904228	6.3	53
tt7904918	6.2	49
tt7905148	5.4	58
tt7905168	5.6	33
tt7905318	7.2	17
tt7905478	3.6	5
tt7905602	7.0	9
tt7905892	4.9	12
tt7906386	7.6	5
tt7906978	5.9	63
tt7907676	4.3	26
tt7907714	3.7	119
tt7908092	6.8	102
tt7909434	5.1	245
tt7909444	7.3	1312
tt7911348	7.8	8
tt7912470	8.3	1446
tt7912678	5.7	168
tt7913172	6.7	1028
tt7913934	6.4	1421
tt7914282	6.4	72
tt7914416	7.7	19278
tt7914972	6.0	26
tt7915464	6.5	91
tt7915536	4.7	32
tt7915554	6.6	2417
tt7915634	7.1	36
tt7915658	5.4	29
tt7916674	4.8	30
tt7917484	5.1	180
tt7917826	6.8	21
tt7919180	8.0	7
tt7919426	4.4	63
tt7919770	4.1	13
tt7919794	3.7	6
tt7919810	5.6	1116
tt7919856	4.5	174
tt7919902	5.9	7
tt7920010	4.9	105
tt7920024	4.6	1311
tt7920138	6.0	24
tt7921234	2.6	27
tt7921248	6.3	4642
tt7921282	6.0	128
tt7921302	5.8	98
tt7921320	5.8	58
tt7921684	6.9	14
tt7921992	4.2	16
tt7923118	5.4	202
tt7923220	5.5	10143
tt7923612	4.6	40
tt7924042	7.3	10
tt7925066	6.7	925
tt7925418	8.0	115
tt7925422	5.6	5
tt7926238	6.4	77
tt7926296	1.0	18
tt7926824	4.7	35
tt7926840	2.9	212
tt7928214	6.3	66
tt7929148	7.4	40
tt7929502	7.3	6
tt7929604	8.0	7
tt7931602	4.9	53
tt7931940	5.5	12
tt7933282	3.4	225
tt7933442	6.1	219
tt7933484	6.2	81
tt7933544	6.6	94
tt7933596	6.6	189
tt7933796	5.6	199
tt7935018	4.4	65
tt7935328	7.3	64
tt7935392	5.0	364
tt7935646	5.0	1211
tt7935980	6.0	267
tt7936034	6.8	6
tt7936092	4.6	293
tt7936692	8.3	49
tt7937326	2.7	19
tt7937758	6.5	11
tt7938054	6.8	239
tt7938092	7.0	2101
tt7938128	6.1	428
tt7938400	4.9	692
tt7938472	5.0	19
tt7938492	6.2	44
tt7938498	3.9	31
tt7938790	6.2	104
tt7939182	5.9	126
tt7939352	6.6	53
tt7939428	4.6	852
tt7939564	4.8	38
tt7939766	6.6	69816
tt7940122	4.7	204
tt7940914	3.9	19
tt7941194	3.2	119
tt7941592	4.1	7
tt7942004	9.0	15
tt7942742	5.9	5693
tt7942936	5.0	1592
tt7943040	7.1	463
tt7943162	4.8	116
tt7943248	6.5	336
tt7943328	4.6	38
tt7943504	6.6	117
tt7944772	4.6	153
tt7945236	6.4	1033
tt7945396	6.5	70
tt7945420	3.7	99
tt7945596	5.9	36
tt7945646	5.9	8
tt7946114	6.4	7
tt7946216	5.4	1411
tt7946422	6.3	23513
tt7946548	7.5	13
tt7946572	6.7	15
tt7946584	5.5	21
tt7946644	6.4	366
tt7947470	6.2	1044
tt7947624	4.9	492
tt7948540	5.7	614
tt7949254	6.9	16
tt7950334	5.5	1382
tt7950388	6.1	100
tt7951008	5.2	170
tt7951038	5.0	119
tt7951272	5.3	87
tt7951430	7.8	65
tt7951448	6.5	58
tt7951648	8.0	9
tt7951786	3.6	5
tt7952840	5.1	203
tt7952920	6.0	850
tt7953568	6.5	15
tt7953946	8.5	11
tt7954660	6.4	48
tt7954694	3.8	487
tt7955022	8.5	27
tt7955554	6.6	285
tt7955712	6.0	117
tt7957182	8.2	5
tt7957314	5.8	699
tt7957694	5.6	11800
tt7957716	9.1	28
tt7958614	5.8	134
tt7958644	6.4	274
tt7958738	6.6	14
tt7959216	7.2	12813
tt7959390	5.9	50
tt7959410	4.6	7
tt7959520	3.3	63
tt7959876	6.0	285
tt7959952	5.7	112
tt7960168	7.8	60
tt7960322	5.8	442
tt7961558	5.3	152
tt7962822	5.3	69
tt7963280	8.6	10
tt7964104	6.1	57
tt7964230	7.4	61
tt7965254	5.2	27
tt7966360	5.7	7
tt7966708	7.8	9
tt7967296	7.3	6
tt7967312	5.6	200
tt7967364	6.2	76
tt7967580	6.2	455
tt7967600	6.6	69
tt7967752	7.6	5
tt7967834	7.0	245
tt7968500	5.5	123
tt7968818	6.3	65
tt7970348	4.6	2483
tt7970886	3.3	78
tt7970920	8.0	10
tt7971388	8.7	44
tt7971992	5.2	16
tt7972040	8.2	142
tt7972454	3.6	20
tt7972674	6.3	166
tt7973342	5.8	90
tt7973568	7.7	26
tt7973858	5.8	133
tt7973974	7.9	15
tt7974156	5.8	158
tt7974204	8.2	39
tt7974866	5.4	57
tt7975576	5.6	81
tt7975740	8.3	6
tt7976126	5.5	15
tt7976208	2.8	3543
tt7976904	6.5	224
tt7976972	7.1	94
tt7977914	8.8	89
tt7978236	3.3	106
tt7978752	6.0	61
tt7979652	7.0	9
tt7980094	7.4	159
tt7981224	9.4	83
tt7981260	3.3	952
tt7981318	6.1	294
tt7981394	8.9	10
tt7981418	7.5	20
tt7981422	5.2	38
tt7981432	7.9	8
tt7981440	6.7	6
tt7981444	5.6	24
tt7981452	6.6	67
tt7981470	7.9	13
tt7981494	7.6	16
tt7983348	2.5	183
tt7983428	6.3	11
tt7983928	6.4	12
tt7984730	8.8	224
tt7984734	7.5	156538
tt7985692	6.3	6527
tt7985694	9.4	58
tt7986222	7.3	2266
tt7986760	3.7	66
tt7986790	6.2	30
tt7987900	8.1	43
tt7988632	8.8	6
tt7989512	6.2	31
tt7989520	3.2	48
tt7990992	5.8	229
tt7991418	8.3	52
tt7991758	6.3	72
tt7991818	5.7	11
tt7993338	6.0	25
tt7993848	3.3	173
tt7993874	5.5	83
tt7994100	6.1	212
tt7994158	4.4	11
tt7995888	4.3	28
tt7996560	6.3	150
tt7997042	6.1	923
tt7997118	2.3	7
tt7997932	7.3	461
tt7997966	6.5	567
tt7998046	6.6	69
tt7998110	6.0	60
tt7998160	4.6	9
tt7998196	5.0	8
tt7998848	7.1	1254
tt7999950	6.9	642
tt7999960	6.9	164
tt8000314	7.1	617
tt8000646	3.7	180
tt8000708	7.3	18
tt8000734	6.7	234
tt8001194	7.6	65
tt8001748	5.2	161
tt8002154	8.6	19
tt8002356	3.1	16
tt8002834	6.5	86
tt8004570	5.6	78
tt8004664	5.7	8976
tt8004826	4.9	8
tt8005114	6.4	72
tt8005256	5.1	42
tt8005366	6.1	952
tt8006460	6.4	133
tt8007252	7.1	14
tt8007436	3.6	252
tt8009102	5.0	42
tt8009314	5.7	3742
tt8009522	6.0	352
tt8010436	6.2	10
tt8010518	5.0	61
tt8011276	7.8	2707
tt8011296	5.5	39
tt8011312	5.4	8
tt8011322	5.4	145
tt8011324	7.0	817
tt8011332	6.5	108
tt8011334	6.0	29
tt8011348	4.5	286
tt8011450	4.6	99
tt8011594	5.3	21
tt8011712	3.5	164
tt8012126	4.2	5
tt8012148	7.4	52
tt8012220	7.0	45
tt8012228	5.3	31
tt8012734	4.2	11
tt8013560	5.4	14
tt8013642	6.5	27
tt8013768	7.1	14
tt8014206	6.8	23
tt8014422	5.7	17
tt8014860	6.6	48
tt8016226	2.9	12
tt8016356	6.9	640
tt8016380	6.8	15
tt8016500	5.2	169
tt8016640	4.5	12
tt8016648	7.2	639
tt8016666	5.4	290
tt8016672	4.2	224
tt8017700	8.2	248
tt8018008	4.8	331
tt8019498	5.4	39
tt8019694	5.4	1453
tt8019750	9.0	17
tt8020646	6.0	33
tt8020648	4.3	102
tt8020896	7.8	5372
tt8022904	5.5	499
tt8023312	6.2	28
tt8024556	5.8	385
tt8024712	8.3	3154
tt8026432	5.1	69
tt8026546	6.0	17
tt8026554	6.9	823
tt8027144	6.3	10
tt8027286	4.2	59
tt8027296	6.1	93
tt8027322	6.0	3927
tt8027868	5.4	268
tt8028526	5.5	133
tt8029048	7.0	22
tt8029242	7.7	294
tt8032752	6.3	7
tt8032834	5.4	75
tt8033428	7.4	1091
tt8033588	6.0	158
tt8033592	7.4	3272
tt8033702	5.9	362
tt8033704	6.5	34
tt8034094	7.5	34
tt8034378	4.8	197
tt8037610	8.2	394
tt8037648	8.8	53
tt8037650	5.6	347
tt8037658	4.3	78
tt8037662	5.5	91
tt8038150	6.9	433
tt8038452	7.5	38
tt8038556	3.4	104
tt8039700	7.1	7
tt8040482	6.0	9
tt8040732	3.1	36
tt8041244	5.5	54
tt8041264	9.1	14
tt8041274	7.2	53
tt8041276	7.2	12078
tt8041922	3.8	521
tt8042004	4.5	78
tt8042112	6.6	608
tt8042116	6.4	115
tt8042126	8.3	14
tt8042234	5.1	37
tt8042260	6.2	244
tt8042286	4.6	93
tt8042292	7.7	5513
tt8042324	6.7	626
tt8042418	4.5	11
tt8042452	7.1	463
tt8042598	7.0	95
tt8043038	3.4	119
tt8043092	7.6	1609
tt8043312	5.4	158
tt8043722	6.6	58
tt8045100	8.2	10
tt8045124	6.0	53
tt8045170	5.6	158
tt8045396	8.0	71
tt8045466	6.1	154
tt8045592	8.9	7
tt8045670	5.4	1170
tt8045906	7.2	5406
tt8046498	5.9	2554
tt8046792	9.0	5
tt8047172	6.6	7
tt8047208	7.0	2990
tt8047210	5.0	80
tt8048384	5.9	292
tt8049582	4.5	8
tt8049982	8.0	16
tt8050160	7.2	29
tt8050610	6.1	365
tt8050672	3.7	156
tt8051280	7.0	5
tt8052190	6.1	12
tt8052720	6.3	27
tt8053258	5.8	939
tt8053302	5.5	421
tt8054066	5.3	883
tt8054150	6.3	1293
tt8054238	5.5	11
tt8054608	6.8	1878
tt8055324	6.1	70
tt8055896	7.5	15
tt8056916	6.8	62
tt8058904	6.4	801
tt8058986	4.6	9
tt8059026	2.3	25
tt8059212	5.2	29
tt8059506	5.6	55
tt8059654	3.6	477
tt8059764	5.6	65
tt8059928	5.5	6
tt8060326	6.5	11
tt8060356	8.4	38
tt8060408	6.7	1579
tt8060588	7.9	63
tt8060624	4.4	877
tt8060640	7.1	462
tt8061070	5.1	1525
tt8061218	6.5	27
tt8063132	5.9	21
tt8063274	6.2	130
tt8064342	5.8	144
tt8065750	7.2	210
tt8065772	2.9	231
tt8065796	7.4	894
tt8066304	6.5	119
tt8066470	3.0	121
tt8066574	6.1	960
tt8068768	5.2	170
tt8068826	4.9	532
tt8069134	6.3	229
tt8069256	3.7	25
tt8069436	5.9	198
tt8069862	1.7	168
tt8070068	7.4	7
tt8071054	7.1	65
tt8071076	6.6	20
tt8071196	6.2	27
tt8071204	5.4	114
tt8071666	4.6	7
tt8071688	6.4	639
tt8072344	7.2	10
tt8072400	7.1	2004
tt8072666	7.6	369
tt8072746	6.5	37
tt8073108	6.8	121
tt8074340	6.0	482
tt8074648	5.6	7
tt8075202	6.2	3150
tt8075260	6.2	19084
tt8075430	3.9	8
tt8075634	4.4	133
tt8076110	5.9	1074
tt8076224	8.1	55
tt8076406	5.0	9
tt8076962	4.2	12
tt8077038	7.6	8
tt8077116	5.7	6
tt8077180	5.4	302
tt8077382	7.4	87
tt8079248	6.8	125581
tt8079510	7.1	44
tt8080196	6.0	965
tt8080350	6.3	37
tt8080354	8.3	39
tt8080534	5.0	61
tt8080648	8.9	191
tt8080960	4.4	5
tt8080982	5.1	127
tt8081326	6.1	207
tt8081566	7.1	1244
tt8081638	7.3	351
tt8083504	7.7	31
tt8083606	6.2	1270
tt8083936	6.0	31
tt8084510	4.4	394
tt8084696	4.8	53
tt8085790	5.5	12127
tt8085890	6.2	296
tt8088086	7.3	30
tt8089116	3.5	10
tt8089234	4.0	299
tt8089548	4.7	28
tt8090138	6.8	48
tt8090564	6.0	1513
tt8090580	7.1	4227
tt8090628	6.5	647
tt8090732	6.7	18
tt8092252	7.7	4529
tt8092490	7.1	91
tt8092586	6.1	386
tt8092932	5.3	360
tt8092968	6.6	28
tt8093306	5.4	8
tt8093484	5.3	15
tt8093952	6.4	1126
tt8094072	7.8	10
tt8094272	8.4	694
tt8094282	7.6	17
tt8094320	4.4	465
tt8094444	6.2	26
tt8094980	3.9	37
tt8095076	6.5	586
tt8095860	7.2	5826
tt8096198	8.1	17
tt8096558	5.3	422
tt8096842	6.6	136
tt8096860	1.7	10
tt8096918	6.1	9
tt8097306	4.9	6963
tt8098416	6.9	35
tt8098548	5.8	862
tt8099264	6.0	66
tt8101390	5.9	142
tt8101840	5.8	5
tt8102046	5.3	13
tt8102434	4.4	11
tt8103160	5.3	1391
tt8103460	3.5	63
tt8103480	6.3	21
tt8104940	3.5	123
tt8105570	8.8	24
tt8105580	8.7	52
tt8105640	6.8	48
tt8106708	4.2	299
tt8107598	8.9	28
tt8107882	6.0	535
tt8107972	5.2	6
tt8108034	6.4	2595
tt8108104	4.3	112
tt8108164	5.5	3937
tt8108168	7.1	572
tt8108194	6.4	9
tt8108196	5.9	5426
tt8108202	7.6	29934
tt8108210	7.0	6
tt8108212	7.2	69
tt8108268	7.8	9595
tt8108278	6.3	312
tt8109272	2.1	10
tt8110004	5.7	559
tt8110290	4.3	29
tt8110330	6.6	117474
tt8110474	5.1	17
tt8110662	6.4	299
tt8111130	5.5	516
tt8111524	5.9	8
tt8111958	5.8	45
tt8112008	5.3	57
tt8112172	6.0	28
tt8115282	5.7	766
tt8115320	5.5	729
tt8115798	5.0	27
